timestamp,time_label,scenario_id,plant_id,unit_id,horizon,business_name,model_family,actual_mw,forecast_p50_mw,forecast_p10_mw,forecast_p90_mw,error_mw,rolling_nmae_pct,rolling_coverage_pct,rolling_bias_mw,band_width_mw,event_probability,lead_time_minutes,phase_error_minutes,ramp_hit_rate_so_far_pct,scada_quality,met_quality,output_status,root_cause,learning_signal,model_action_code,plain_language_learning,ui_badge
2025-01-05T18:05:00,18:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,2.518,2.614,1.974,3.253,-0.384,0.774,100.0,-0.387,5.12,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:10:00,18:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,2.291,2.382,1.742,3.022,-0.364,0.775,100.0,-0.387,5.12,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:15:00,18:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,2.065,2.150,1.510,2.789,-0.337,0.759,100.0,-0.38,5.12,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:20:00,18:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,1.839,1.915,1.275,2.555,-0.305,0.729,100.0,-0.364,5.12,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:25:00,18:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,1.613,1.680,1.040,2.320,-0.269,0.685,100.0,-0.342,5.12,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:30:00,18:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,1.386,1.443,0.803,2.083,-0.229,0.629,100.0,-0.315,5.12,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:35:00,18:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,1.158,1.205,0.565,1.845,-0.188,0.564,100.0,-0.282,5.12,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:40:00,18:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,0.929,0.966,0.326,1.606,-0.146,0.491,100.0,-0.246,5.12,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:45:00,18:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,0.700,0.726,0.086,1.366,-0.105,0.414,100.0,-0.207,5.12,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:50:00,18:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,0.468,0.485,0.000,1.125,-0.066,0.334,100.0,-0.167,4.499,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T18:55:00,18:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,0.235,0.243,0.000,0.883,-0.031,0.255,100.0,-0.128,3.531,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T19:00:00,19:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,5min,Real-time nowcast / control-room forecast,persistence + ramp-rate correction + SCADA quality gate,0.000,0.000,0.000,0.640,-0.0,0.179,100.0,-0.089,2.56,0.92,0,0,82,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:00:00,05:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.000,0.000,0.000,0.880,0.0,0.0,100.0,0.0,3.52,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:05:00,05:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.110,0.107,0.000,0.987,0.012,0.012,100.0,0.006,3.948,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:10:00,05:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.220,0.214,0.000,1.094,0.023,0.024,100.0,0.012,4.375,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:15:00,05:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.328,0.320,0.000,1.200,0.032,0.034,100.0,0.017,4.8,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:20:00,05:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.436,0.426,0.000,1.306,0.039,0.043,100.0,0.021,5.224,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:25:00,05:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.542,0.531,0.000,1.411,0.043,0.05,100.0,0.025,5.646,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:30:00,05:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.647,0.636,0.000,1.516,0.044,0.056,100.0,0.028,6.065,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:35:00,05:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.751,0.741,0.000,1.621,0.043,0.059,100.0,0.03,6.483,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:40:00,05:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.854,0.845,0.000,1.725,0.037,0.061,100.0,0.031,6.899,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:45:00,05:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,0.955,0.948,0.068,1.828,0.029,0.061,100.0,0.03,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:50:00,05:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.055,1.050,0.171,1.931,0.018,0.058,100.0,0.029,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T05:55:00,05:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.153,1.153,0.273,2.033,0.004,0.054,100.0,0.027,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:00:00,06:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.251,1.254,0.374,2.134,-0.013,0.056,100.0,0.026,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:05:00,06:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.347,1.355,0.474,2.235,-0.031,0.059,100.0,0.022,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:10:00,06:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.442,1.454,0.574,2.334,-0.051,0.064,100.0,0.016,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:15:00,06:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.535,1.553,0.673,2.433,-0.072,0.071,100.0,0.008,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:20:00,06:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.629,1.651,0.771,2.531,-0.092,0.08,100.0,-0.003,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:25:00,06:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.721,1.749,0.869,2.629,-0.113,0.091,100.0,-0.016,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:30:00,06:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.813,1.845,0.965,2.725,-0.131,0.106,100.0,-0.031,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:35:00,06:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.904,1.941,1.061,2.821,-0.148,0.123,100.0,-0.047,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:40:00,06:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,1.995,2.035,1.155,2.916,-0.163,0.144,100.0,-0.064,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:45:00,06:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.086,2.129,1.249,3.009,-0.174,0.168,100.0,-0.081,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:50:00,06:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.177,2.222,1.342,3.102,-0.181,0.195,100.0,-0.097,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T06:55:00,06:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.268,2.314,1.434,3.194,-0.183,0.225,100.0,-0.113,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:00:00,07:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.359,2.404,1.524,3.284,-0.181,0.253,100.0,-0.127,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:05:00,07:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.450,2.494,1.614,3.374,-0.174,0.277,100.0,-0.138,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:10:00,07:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.542,2.583,1.702,3.462,-0.161,0.295,100.0,-0.148,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:15:00,07:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.634,2.670,1.790,3.550,-0.143,0.307,100.0,-0.154,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:20:00,07:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.726,2.756,1.876,3.636,-0.119,0.312,100.0,-0.156,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:25:00,07:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.818,2.841,1.961,3.721,-0.091,0.308,100.0,-0.154,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:30:00,07:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,2.911,2.925,2.045,3.805,-0.058,0.296,100.0,-0.148,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:35:00,07:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.003,3.008,2.128,3.888,-0.02,0.274,100.0,-0.137,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:40:00,07:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.095,3.090,2.209,3.970,0.021,0.251,100.0,-0.122,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:45:00,07:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.186,3.170,2.290,4.050,0.065,0.233,100.0,-0.102,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:50:00,07:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.276,3.249,2.369,4.129,0.111,0.221,100.0,-0.078,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T07:55:00,07:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.366,3.326,2.446,4.207,0.159,0.217,100.0,-0.049,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:00:00,08:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.454,3.403,2.523,4.283,0.207,0.221,100.0,-0.017,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:05:00,08:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.542,3.478,2.598,4.358,0.254,0.235,100.0,0.019,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:10:00,08:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.627,3.552,2.672,4.432,0.299,0.258,100.0,0.057,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:15:00,08:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.710,3.624,2.744,4.504,0.342,0.291,100.0,0.098,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:20:00,08:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.791,3.695,2.815,4.575,0.381,0.335,100.0,0.139,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:25:00,08:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.869,3.765,2.885,4.645,0.416,0.389,100.0,0.182,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:30:00,08:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,3.945,3.833,2.953,4.713,0.445,0.454,100.0,0.223,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:35:00,08:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.017,3.900,3.020,4.780,0.468,0.528,100.0,0.264,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:40:00,08:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.087,3.965,3.085,4.845,0.484,0.605,100.0,0.303,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:45:00,08:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.152,4.029,3.149,4.909,0.493,0.677,100.0,0.338,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:50:00,08:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.215,4.092,3.212,4.972,0.494,0.741,100.0,0.37,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T08:55:00,08:55,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.274,4.153,3.273,5.033,0.487,0.795,100.0,0.398,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:00:00,09:00,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.330,4.213,3.333,5.093,0.472,0.839,100.0,0.42,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:05:00,09:05,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.383,4.271,3.390,5.151,0.449,0.872,100.0,0.436,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:10:00,09:10,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.431,4.327,3.447,5.207,0.418,0.891,100.0,0.446,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:15:00,09:15,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.477,4.382,3.502,5.262,0.38,0.898,100.0,0.449,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:20:00,09:20,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.519,4.436,3.555,5.316,0.336,0.89,100.0,0.445,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:25:00,09:25,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.559,4.487,3.607,5.367,0.286,0.868,100.0,0.434,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:30:00,09:30,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.596,4.538,3.658,5.418,0.231,0.833,100.0,0.416,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:35:00,09:35,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.630,4.587,3.707,5.466,0.172,0.783,100.0,0.392,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:40:00,09:40,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.661,4.634,3.754,5.514,0.11,0.721,100.0,0.36,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:45:00,09:45,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.691,4.679,3.800,5.559,0.046,0.646,100.0,0.323,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
2025-01-05T09:50:00,09:50,ONLINE_SOL_2025_0105_RAMP_UP,WND_GADAG,WND_G1_T01,15min,Intra-hour dispatch correction,persistence + physical blend + residual correction,4.719,4.723,3.844,5.604,-0.017,0.567,100.0,0.281,7.04,0.12,0,0,0,GOOD,GOOD,NORMAL,normal,NORMAL_LEARNING,NO_ACTION,Continue normal wind nowcast update.,OK
